sample,GPSC
GPS_all_assemblies/13091_1#37.contigs_velvet.fa,18
GPS_all_assemblies/21127_2#51.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#7.contigs_velvet.fa,18
GPS_all_assemblies/15191_5#56.contigs_velvet.fa,18
GPS_all_assemblies/15873_8#45.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#28.contigs_velvet.fa,18
GPS_all_assemblies/6187_5#10.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#20.contigs_velvet.fa,18
GPS_all_assemblies/15682_2#11.contigs_velvet.fa,18
GPS_all_assemblies/8016_3#31.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#22.contigs_velvet.fa,18
GPS_all_assemblies/11658_8#15.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#30.contigs_velvet.fa,18
GPS_all_assemblies/15682_8#56.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#6.contigs_velvet.fa,18
GPS_all_assemblies/11861_1#36.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#14.contigs_velvet.fa,18
GPS_all_assemblies/15940_5#43.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#15.contigs_velvet.fa,18
GPS_all_assemblies/17794_8#155.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#31.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#2.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#4.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#158.contigs_velvet.fa,18
GPS_all_assemblies/14555_4#18.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#7.contigs_velvet.fa,18
GPS_all_assemblies/24775_1#175.contigs_velvet.fa,18
GPS_all_assemblies/11657_8#61.contigs_velvet.fa,18
GPS_all_assemblies/14566_6#81.contigs_velvet.fa,18
GPS_all_assemblies/21903_6#174.contigs_velvet.fa,18
GPS_all_assemblies/11511_7#32.contigs_velvet.fa,18
GPS_all_assemblies/10071_4#53.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#13.contigs_velvet.fa,18
GPS_all_assemblies/11860_6#9.contigs_velvet.fa,18
GPS_all_assemblies/17794_4#28.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#3.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#55.contigs_velvet.fa,18
GPS_all_assemblies/6259_3#5.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#5.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#21.contigs_velvet.fa,18
GPS_all_assemblies/6569_5#13.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#18.contigs_velvet.fa,18
GPS_all_assemblies/6470_5#19.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#10.contigs_velvet.fa,18
GPS_all_assemblies/11860_5#62.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#66.contigs_velvet.fa,18
GPS_all_assemblies/15873_8#82.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#2.contigs_velvet.fa,18
GPS_all_assemblies/13414_8#75.contigs_velvet.fa,18
GPS_all_assemblies/23584_8#158.contigs_velvet.fa,18
GPS_all_assemblies/14936_4#13.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#171.contigs_velvet.fa,18
GPS_all_assemblies/15682_5#85.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#299.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#12.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#9.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#21.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#11.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#19.contigs_velvet.fa,18
GPS_all_assemblies/11861_4#84.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#12.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#24.contigs_velvet.fa,18
GPS_all_assemblies/21946_6#198.contigs_velvet.fa,18
GPS_all_assemblies/12291_5#9.contigs_velvet.fa,18
GPS_all_assemblies/19084_7#103.contigs_velvet.fa,18
GPS_all_assemblies/14566_4#77.contigs_velvet.fa,18
GPS_all_assemblies/14410_8#24.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#114.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#20.contigs_velvet.fa,18
GPS_all_assemblies/5901_3#1.contigs_velvet.fa,18
GPS_all_assemblies/21127_2#153.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#41.contigs_velvet.fa,18
GPS_all_assemblies/13470_1#60.contigs_velvet.fa,18
GPS_all_assemblies/11511_7#25.contigs_velvet.fa,18
GPS_all_assemblies/19646_1#87.contigs_velvet.fa,18
GPS_all_assemblies/11657_8#70.contigs_velvet.fa,18
GPS_all_assemblies/13415_7#12.contigs_velvet.fa,18
GPS_all_assemblies/19084_8#16.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#38.contigs_velvet.fa,18
GPS_all_assemblies/11861_5#68.contigs_velvet.fa,18
GPS_all_assemblies/6569_5#10.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#5.contigs_velvet.fa,18
GPS_all_assemblies/14566_5#24.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#22.contigs_velvet.fa,18
GPS_all_assemblies/14412_1#89.contigs_velvet.fa,18
GPS_all_assemblies/19084_8#3.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#15.contigs_velvet.fa,18
GPS_all_assemblies/14412_1#95.contigs_velvet.fa,18
GPS_all_assemblies/15682_7#25.contigs_velvet.fa,18
GPS_all_assemblies/14555_3#6.contigs_velvet.fa,18
GPS_all_assemblies/13415_7#43.contigs_velvet.fa,18
GPS_all_assemblies/11657_2#68.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#21.contigs_velvet.fa,18
GPS_all_assemblies/12291_6#93.contigs_velvet.fa,18
GPS_all_assemblies/21946_6#250.contigs_velvet.fa,18
GPS_all_assemblies/11861_2#29.contigs_velvet.fa,18
GPS_all_assemblies/15940_7#33.contigs_velvet.fa,18
GPS_all_assemblies/14723_3#26.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#63.contigs_velvet.fa,18
GPS_all_assemblies/21127_1#159.contigs_velvet.fa,18
GPS_all_assemblies/15682_3#30.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#1.contigs_velvet.fa,18
GPS_all_assemblies/11860_8#23.contigs_velvet.fa,18
GPS_all_assemblies/11657_8#26.contigs_velvet.fa,18
GPS_all_assemblies/10071_4#5.contigs_velvet.fa,18
GPS_all_assemblies/12837_3#17.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#11.contigs_velvet.fa,18
GPS_all_assemblies/19084_8#145.contigs_velvet.fa,18
GPS_all_assemblies/10868_5#29.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#17.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#17.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#8.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#13.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#1.contigs_velvet.fa,18
GPS_all_assemblies/6472_7#19.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#184.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#8.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#18.contigs_velvet.fa,18
GPS_all_assemblies/11511_7#50.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#14.contigs_velvet.fa,18
GPS_all_assemblies/10071_4#13.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#17.contigs_velvet.fa,18
GPS_all_assemblies/15608_5#22.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#3.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#16.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#2.contigs_velvet.fa,18
GPS_all_assemblies/19084_8#94.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#28.contigs_velvet.fa,18
GPS_all_assemblies/13415_4#18.contigs_velvet.fa,18
GPS_all_assemblies/14723_3#22.contigs_velvet.fa,18
GPS_all_assemblies/15682_5#54.contigs_velvet.fa,18
GPS_all_assemblies/21053_8#41.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#23.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#6.contigs_velvet.fa,18
GPS_all_assemblies/6569_6#1.contigs_velvet.fa,18
GPS_all_assemblies/6512_5#16.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#11.contigs_velvet.fa,18
GPS_all_assemblies/18787_3#28.contigs_velvet.fa,18
GPS_all_assemblies/19084_7#176.contigs_velvet.fa,18
GPS_all_assemblies/15874_8#2.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#67.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#7.contigs_velvet.fa,18
GPS_all_assemblies/21903_8#333.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#17.contigs_velvet.fa,18
GPS_all_assemblies/16043_2#51.contigs_velvet.fa,18
GPS_all_assemblies/9950_2#70.contigs_velvet.fa,18
GPS_all_assemblies/9953_7#70.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#148.contigs_velvet.fa,18
GPS_all_assemblies/13415_4#2.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#23.contigs_velvet.fa,18
GPS_all_assemblies/17794_4#27.contigs_velvet.fa,18
GPS_all_assemblies/15682_2#49.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#20.contigs_velvet.fa,18
GPS_all_assemblies/24775_1#254.contigs_velvet.fa,18
GPS_all_assemblies/14673_2#1.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#21.contigs_velvet.fa,18
GPS_all_assemblies/5901_3#4.contigs_velvet.fa,18
GPS_all_assemblies/13710_2#61.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#16.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#5.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#6.contigs_velvet.fa,18
GPS_all_assemblies/11861_3#63.contigs_velvet.fa,18
GPS_all_assemblies/13415_4#3.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#5.contigs_velvet.fa,18
GPS_all_assemblies/15873_7#9.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#83.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#11.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#12.contigs_velvet.fa,18
GPS_all_assemblies/14913_6#22.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#1.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#6.contigs_velvet.fa,18
GPS_all_assemblies/15682_8#34.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#18.contigs_velvet.fa,18
GPS_all_assemblies/24775_1#160.contigs_velvet.fa,18
GPS_all_assemblies/15608_5#86.contigs_velvet.fa,18
GPS_all_assemblies/10868_6#19.contigs_velvet.fa,18
GPS_all_assemblies/19646_1#97.contigs_velvet.fa,18
GPS_all_assemblies/15873_8#84.contigs_velvet.fa,18
GPS_all_assemblies/12837_5#31.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#12.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#157.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#21.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#13.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#10.contigs_velvet.fa,18
GPS_all_assemblies/18090_1#54.contigs_velvet.fa,18
GPS_all_assemblies/19646_1#64.contigs_velvet.fa,18
GPS_all_assemblies/6308_6#13.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#6.contigs_velvet.fa,18
GPS_all_assemblies/15682_2#2.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#41.contigs_velvet.fa,18
GPS_all_assemblies/22709_8#334.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#22.contigs_velvet.fa,18
GPS_all_assemblies/15940_7#44.contigs_velvet.fa,18
GPS_all_assemblies/6187_5#17.contigs_velvet.fa,18
GPS_all_assemblies/11860_1#32.contigs_velvet.fa,18
GPS_all_assemblies/13414_2#55.contigs_velvet.fa,18
GPS_all_assemblies/12299_1#14.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#4.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#22.contigs_velvet.fa,18
GPS_all_assemblies/5468_2#11.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#40.contigs_velvet.fa,18
GPS_all_assemblies/11860_5#61.contigs_velvet.fa,18
GPS_all_assemblies/12299_2#86.contigs_velvet.fa,18
GPS_all_assemblies/13415_7#85.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#12.contigs_velvet.fa,18
GPS_all_assemblies/13415_8#3.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#144.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#9.contigs_velvet.fa,18
GPS_all_assemblies/11511_7#74.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#18.contigs_velvet.fa,18
GPS_all_assemblies/11657_1#73.contigs_velvet.fa,18
GPS_all_assemblies/13415_5#48.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#48.contigs_velvet.fa,18
GPS_all_assemblies/13470_1#17.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#10.contigs_velvet.fa,18
GPS_all_assemblies/14412_3#36.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#12.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#23.contigs_velvet.fa,18
GPS_all_assemblies/21053_8#174.contigs_velvet.fa,18
GPS_all_assemblies/5749_6#12.contigs_velvet.fa,18
GPS_all_assemblies/13415_5#56.contigs_velvet.fa,18
GPS_all_assemblies/19084_7#97.contigs_velvet.fa,18
GPS_all_assemblies/11860_8#90.contigs_velvet.fa,18
GPS_all_assemblies/10050_2#76.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#44.contigs_velvet.fa,18
GPS_all_assemblies/15682_3#86.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#18.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#2.contigs_velvet.fa,18
GPS_all_assemblies/18623_5#58.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#253.contigs_velvet.fa,18
GPS_all_assemblies/15682_8#7.contigs_velvet.fa,18
GPS_all_assemblies/11679_1#95.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#35.contigs_velvet.fa,18
GPS_all_assemblies/10868_6#49.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#8.contigs_velvet.fa,18
GPS_all_assemblies/18090_1#187.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#72.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#10.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#10.contigs_velvet.fa,18
GPS_all_assemblies/14566_5#30.contigs_velvet.fa,18
GPS_all_assemblies/7553_6#26.contigs_velvet.fa,18
GPS_all_assemblies/6569_6#4.contigs_velvet.fa,18
GPS_all_assemblies/11657_2#80.contigs_velvet.fa,18
GPS_all_assemblies/16043_2#30.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#98.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#321.contigs_velvet.fa,18
GPS_all_assemblies/21903_8#157.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#9.contigs_velvet.fa,18
GPS_all_assemblies/12291_2#83.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#8.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#11.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#46.contigs_velvet.fa,18
GPS_all_assemblies/21903_8#158.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#11.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#133.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#16.contigs_velvet.fa,18
GPS_all_assemblies/15873_8#65.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#24.contigs_velvet.fa,18
GPS_all_assemblies/12274_6#19.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#67.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#24.contigs_velvet.fa,18
GPS_all_assemblies/6470_3#24.contigs_velvet.fa,18
GPS_all_assemblies/6569_5#18.contigs_velvet.fa,18
GPS_all_assemblies/12837_3#8.contigs_velvet.fa,18
GPS_all_assemblies/14520_8#37.contigs_velvet.fa,18
GPS_all_assemblies/12274_6#89.contigs_velvet.fa,18
GPS_all_assemblies/14520_8#23.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#46.contigs_velvet.fa,18
GPS_all_assemblies/11860_4#59.contigs_velvet.fa,18
GPS_all_assemblies/19646_1#49.contigs_velvet.fa,18
GPS_all_assemblies/14520_8#3.contigs_velvet.fa,18
GPS_all_assemblies/22841_3#42.contigs_velvet.fa,18
GPS_all_assemblies/14410_8#4.contigs_velvet.fa,18
GPS_all_assemblies/21242_2#136.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#5.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#40.contigs_velvet.fa,18
GPS_all_assemblies/15682_3#22.contigs_velvet.fa,18
GPS_all_assemblies/11860_4#66.contigs_velvet.fa,18
GPS_all_assemblies/14566_6#18.contigs_velvet.fa,18
GPS_all_assemblies/6805_2#5.contigs_velvet.fa,18
GPS_all_assemblies/10208_2#34.contigs_velvet.fa,18
GPS_all_assemblies/11657_8#69.contigs_velvet.fa,18
GPS_all_assemblies/15277_1#18.contigs_velvet.fa,18
GPS_all_assemblies/9950_2#84.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#14.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#43.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#7.contigs_velvet.fa,18
GPS_all_assemblies/6187_4#18.contigs_velvet.fa,18
GPS_all_assemblies/11860_6#53.contigs_velvet.fa,18
GPS_all_assemblies/15682_7#8.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#5.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#59.contigs_velvet.fa,18
GPS_all_assemblies/15682_7#43.contigs_velvet.fa,18
GPS_all_assemblies/11679_1#64.contigs_velvet.fa,18
GPS_all_assemblies/17966_5#175.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#23.contigs_velvet.fa,18
GPS_all_assemblies/6259_3#6.contigs_velvet.fa,18
GPS_all_assemblies/15940_2#16.contigs_velvet.fa,18
GPS_all_assemblies/15682_2#8.contigs_velvet.fa,18
GPS_all_assemblies/24775_1#127.contigs_velvet.fa,18
GPS_all_assemblies/14412_3#53.contigs_velvet.fa,18
GPS_all_assemblies/15874_1#72.contigs_velvet.fa,18
GPS_all_assemblies/22841_3#63.contigs_velvet.fa,18
GPS_all_assemblies/15841_2#22.contigs_velvet.fa,18
GPS_all_assemblies/15682_1#39.contigs_velvet.fa,18
GPS_all_assemblies/21242_2#141.contigs_velvet.fa,18
GPS_all_assemblies/22667_8#71.contigs_velvet.fa,18
GPS_all_assemblies/13414_4#22.contigs_velvet.fa,18
GPS_all_assemblies/9953_7#23.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#23.contigs_velvet.fa,18
GPS_all_assemblies/15873_8#1.contigs_velvet.fa,18
GPS_all_assemblies/12291_3#36.contigs_velvet.fa,18
GPS_all_assemblies/12274_5#66.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#12.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#22.contigs_velvet.fa,18
GPS_all_assemblies/14257_1#24.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#13.contigs_velvet.fa,18
GPS_all_assemblies/6569_6#2.contigs_velvet.fa,18
GPS_all_assemblies/5901_3#5.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#18.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#138.contigs_velvet.fa,18
GPS_all_assemblies/6259_3#7.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#53.contigs_velvet.fa,18
GPS_all_assemblies/21946_6#353.contigs_velvet.fa,18
GPS_all_assemblies/6578_6#14.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#9.contigs_velvet.fa,18
GPS_all_assemblies/11657_1#72.contigs_velvet.fa,18
GPS_all_assemblies/13415_4#65.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#49.contigs_velvet.fa,18
GPS_all_assemblies/12837_3#65.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#98.contigs_velvet.fa,18
GPS_all_assemblies/14412_1#62.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#152.contigs_velvet.fa,18
GPS_all_assemblies/21053_8#45.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#167.contigs_velvet.fa,18
GPS_all_assemblies/19084_7#81.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#3.contigs_velvet.fa,18
GPS_all_assemblies/9950_2#43.contigs_velvet.fa,18
GPS_all_assemblies/15682_2#28.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#52.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#19.contigs_velvet.fa,18
GPS_all_assemblies/15682_1#79.contigs_velvet.fa,18
GPS_all_assemblies/9950_2#63.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#17.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#193.contigs_velvet.fa,18
GPS_all_assemblies/11860_8#68.contigs_velvet.fa,18
GPS_all_assemblies/10900_6#96.contigs_velvet.fa,18
GPS_all_assemblies/13414_4#12.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#19.contigs_velvet.fa,18
GPS_all_assemblies/14410_8#66.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#88.contigs_velvet.fa,18
GPS_all_assemblies/12837_3#14.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#42.contigs_velvet.fa,18
GPS_all_assemblies/15682_3#73.contigs_velvet.fa,18
GPS_all_assemblies/6551_6#16.contigs_velvet.fa,18
GPS_all_assemblies/6569_3#3.contigs_velvet.fa,18
GPS_all_assemblies/9950_3#80.contigs_velvet.fa,18
GPS_all_assemblies/14257_1#30.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#17.contigs_velvet.fa,18
GPS_all_assemblies/14566_5#32.contigs_velvet.fa,18
GPS_all_assemblies/15608_4#26.contigs_velvet.fa,18
GPS_all_assemblies/19536_2#24.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#1.contigs_velvet.fa,18
GPS_all_assemblies/6259_3#21.contigs_velvet.fa,18
GPS_all_assemblies/6569_5#12.contigs_velvet.fa,18
GPS_all_assemblies/9953_7#57.contigs_velvet.fa,18
GPS_all_assemblies/11861_4#87.contigs_velvet.fa,18
GPS_all_assemblies/5310_1#3.contigs_velvet.fa,18
GPS_all_assemblies/11658_2#44.contigs_velvet.fa,18
GPS_all_assemblies/11657_8#64.contigs_velvet.fa,18
GPS_all_assemblies/14566_5#81.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#43.contigs_velvet.fa,18
GPS_all_assemblies/19646_1#81.contigs_velvet.fa,18
GPS_all_assemblies/6308_4#16.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#51.contigs_velvet.fa,18
GPS_all_assemblies/15873_7#10.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#100.contigs_velvet.fa,18
GPS_all_assemblies/17966_5#182.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#174.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#10.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#45.contigs_velvet.fa,18
GPS_all_assemblies/5901_7#11.contigs_velvet.fa,18
GPS_all_assemblies/6569_6#5.contigs_velvet.fa,18
GPS_all_assemblies/14566_5#78.contigs_velvet.fa,18
GPS_all_assemblies/15682_5#52.contigs_velvet.fa,18
GPS_all_assemblies/21053_8#85.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#14.contigs_velvet.fa,18
GPS_all_assemblies/15682_4#62.contigs_velvet.fa,18
GPS_all_assemblies/10868_6#67.contigs_velvet.fa,18
GPS_all_assemblies/11822_1#51.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#4.contigs_velvet.fa,18
GPS_all_assemblies/10868_6#21.contigs_velvet.fa,18
GPS_all_assemblies/7622_3#61.contigs_velvet.fa,18
GPS_all_assemblies/18090_2#39.contigs_velvet.fa,18
GPS_all_assemblies/6308_5#2.contigs_velvet.fa,18
GPS_all_assemblies/24820_2#246.contigs_velvet.fa,18
GPS_all_assemblies/6308_3#6.contigs_velvet.fa,18
GPS_all_assemblies/12291_1#83.contigs_velvet.fa,18
GPS_all_assemblies/13154_2#50.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#8.contigs_velvet.fa,18
GPS_all_assemblies/11511_7#22.contigs_velvet.fa,18
GPS_all_assemblies/6246_3#4.contigs_velvet.fa,18
GPS_all_assemblies/6259_1#21.contigs_velvet.fa,18
GPS_all_assemblies/7001_2#4.contigs_velvet.fa,18
GPS_all_assemblies/6308_6#6.contigs_velvet.fa,18
GPS_all_assemblies/14673_2#11.contigs_velvet.fa,18
GPS_all_assemblies/19084_7#86.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#86.contigs_velvet.fa,18
GPS_all_assemblies/15191_6#71.contigs_velvet.fa,18
GPS_all_assemblies/13415_6#36.contigs_velvet.fa,18
GPS_all_assemblies/6551_8#1.contigs_velvet.fa,18
GPS_all_assemblies/15682_1#46.contigs_velvet.fa,18
GPS_all_assemblies/11826_1#70.contigs_velvet.fa,18
GPS_all_assemblies/24861_1#192.contigs_velvet.fa,18
GPS_all_assemblies/15277_1#33.contigs_velvet.fa,18
GPS_all_assemblies/15608_2#11.contigs_velvet.fa,18
GPS_all_assemblies/15608_3#71.contigs_velvet.fa,18
GPS_all_assemblies/19341_2#77.contigs_velvet.fa,18
GPS_all_assemblies/6259_4#7.contigs_velvet.fa,18
GPS_all_assemblies/10050_2#6.contigs_velvet.fa,18
GPS_all_assemblies/6308_6#9.contigs_velvet.fa,18
GPS_all_assemblies/11860_7#80.contigs_velvet.fa,18
GPS_all_assemblies/6259_2#21.contigs_velvet.fa,18
GPS_all_assemblies/14257_1#10.contigs_velvet.fa,9
GPS_all_assemblies/13415_8#41.contigs_velvet.fa,9
GPS_all_assemblies/23430_2#5.contigs_velvet.fa,9
GPS_all_assemblies/24497_7#96.contigs_velvet.fa,9
GPS_all_assemblies/24861_1#130.contigs_velvet.fa,9
GPS_all_assemblies/24371_8#285.contigs_velvet.fa,9
GPS_all_assemblies/14672_3#37.contigs_velvet.fa,9
GPS_all_assemblies/14673_6#87.contigs_velvet.fa,9
GPS_all_assemblies/14412_1#11.contigs_velvet.fa,9
GPS_all_assemblies/14723_3#54.contigs_velvet.fa,9
GPS_all_assemblies/23430_3#179.contigs_velvet.fa,9
GPS_all_assemblies/28042_2#62.contigs_velvet.fa,9
GPS_all_assemblies/9803_8#72.contigs_velvet.fa,9
GPS_all_assemblies/23430_2#190.contigs_velvet.fa,9
GPS_all_assemblies/6805_3#9.contigs_velvet.fa,9
GPS_all_assemblies/23430_3#50.contigs_velvet.fa,9
GPS_all_assemblies/15531_2#39.contigs_velvet.fa,9
GPS_all_assemblies/20402_4#44.contigs_velvet.fa,9
GPS_all_assemblies/20925_3#33.contigs_velvet.fa,9
GPS_all_assemblies/7553_4#33.contigs_velvet.fa,9
GPS_all_assemblies/17138_3#62.contigs_velvet.fa,9
GPS_all_assemblies/22841_2#16.contigs_velvet.fa,9
GPS_all_assemblies/24820_2#78.contigs_velvet.fa,9
GPS_all_assemblies/23430_4#64.contigs_velvet.fa,9
GPS_all_assemblies/13682_1#91.contigs_velvet.fa,9
GPS_all_assemblies/6972_7#53.contigs_velvet.fa,9
GPS_all_assemblies/23204_4#27.contigs_velvet.fa,9
GPS_all_assemblies/13415_5#83.contigs_velvet.fa,9
